workclass,education,marital_status,occupation,capital_gain,capital_loss,hours_per_week
Self-emp-not-inc,HS-grad,Never-married,Sales,0,0,40
Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,0,0,80
Private,HS-grad,Never-married,Craft-repair,0,0,40
Private,HS-grad,Separated,Tech-support,0,0,46
Private,5th-6th,Married-civ-spouse,Machine-op-inspct,0,0,40
Private,5th-6th,Married-civ-spouse,Other-service,0,0,44
Self-emp-inc,HS-grad,Divorced,Exec-managerial,0,0,78
Private,9th,Married-civ-spouse,Machine-op-inspct,0,0,45
Private,Assoc-voc,Married-civ-spouse,Prof-specialty,0,0,40
Local-gov,Masters,Divorced,Prof-specialty,0,0,60
Private,Bachelors,Widowed,Exec-managerial,8614,0,40
Private,Bachelors,Never-married,Prof-specialty,0,0,40
Private,Some-college,Never-married,Adm-clerical,0,0,40
Private,10th,Never-married,Handlers-cleaners,0,0,40
Private,HS-grad,Divorced,Handlers-cleaners,0,0,50
Private,Some-college,Widowed,Adm-clerical,0,0,40
Private,Assoc-acdm,Divorced,Machine-op-inspct,0,0,40
Private,HS-grad,Divorced,Transport-moving,0,0,60
Private,Bachelors,Never-married,Sales,0,0,35
Local-gov,Doctorate,Divorced,Exec-managerial,0,0,45
Private,Masters,Married-civ-spouse,Exec-managerial,0,0,40
Private,Some-college,Divorced,Craft-repair,0,0,58
Private,HS-grad,Married-spouse-absent,Protective-serv,0,0,40
Private,10th,Never-married,Craft-repair,0,0,30
Private,Bachelors,Never-married,Exec-managerial,0,0,55
Private,Some-college,Married-civ-spouse,Exec-managerial,0,0,45
Private,Doctorate,Never-married,Prof-specialty,0,0,36
Private,HS-grad,Married-civ-spouse,Sales,0,0,24
Private,HS-grad,Divorced,Transport-moving,0,0,60
Private,Some-college,Separated,Craft-repair,0,1876,55
Private,10th,Never-married,Prof-specialty,0,0,40
Private,5th-6th,Married-civ-spouse,Other-service,0,0,40
Private,Some-college,Never-married,Handlers-cleaners,0,0,20
Private,Bachelors,Divorced,Sales,0,0,60
Private,HS-grad,Married-civ-spouse,Craft-repair,0,0,40
Private,Bachelors,Divorced,Adm-clerical,0,0,40
Private,Bachelors,Divorced,Tech-support,0,0,40
Private,HS-grad,Divorced,Prof-specialty,0,0,28
Private,Some-college,Never-married,Prof-specialty,0,0,40
Private,5th-6th,Married-spouse-absent,Farming-fishing,0,0,35
Private,7th-8th,Married-civ-spouse,Prof-specialty,1409,0,35
Local-gov,Bachelors,Divorced,Adm-clerical,0,0,46
Private,HS-grad,Married-spouse-absent,Other-service,0,0,20
Self-emp-not-inc,HS-grad,Never-married,Craft-repair,0,0,15
Private,Some-college,Never-married,Other-service,0,0,14
Local-gov,Masters,Married-civ-spouse,Exec-managerial,20051,0,60
Private,Some-college,Never-married,Protective-serv,0,0,15
Private,Assoc-voc,Married-civ-spouse,Tech-support,0,0,40
Self-emp-inc,HS-grad,Widowed,Sales,0,0,35
Private,HS-grad,Married-civ-spouse,Handlers-cleaners,0,0,40
Self-emp-inc,Some-college,Married-civ-spouse,Sales,0,0,50
Private,HS-grad,Never-married,Handlers-cleaners,0,0,27
Private,12th,Never-married,Prof-specialty,0,0,25
Private,Masters,Married-civ-spouse,Exec-managerial,0,0,40
Private,Bachelors,Married-civ-spouse,Exec-managerial,0,0,40
Private,Some-college,Never-married,Prof-specialty,0,0,30
Private,HS-grad,Never-married,Adm-clerical,0,0,40
State-gov,HS-grad,Married-civ-spouse,Tech-support,0,0,40
Private,1st-4th,Widowed,Other-service,0,0,35
Private,HS-grad,Never-married,Handlers-cleaners,2597,0,40
Private,Bachelors,Never-married,Sales,0,0,30
Private,11th,Divorced,Machine-op-inspct,0,0,46
Federal-gov,HS-grad,Divorced,Adm-clerical,0,0,40
Self-emp-not-inc,HS-grad,Never-married,Other-service,0,0,28
Private,Bachelors,Never-married,Other-service,0,0,40
Private,HS-grad,Divorced,Other-service,0,0,40
Private,12th,Never-married,Handlers-cleaners,0,0,20
Private,HS-grad,Married-civ-spouse,Exec-managerial,0,0,40
Private,Assoc-acdm,Never-married,Handlers-cleaners,0,0,20
Local-gov,Assoc-voc,Divorced,Exec-managerial,0,0,40
Private,Assoc-voc,Married-civ-spouse,Prof-specialty,15024,0,40
Private,HS-grad,Never-married,Other-service,0,0,40
Private,Assoc-voc,Married-civ-spouse,Transport-moving,0,0,48
Private,Bachelors,Married-civ-spouse,Exec-managerial,0,1579,35
Private,Some-college,Never-married,Adm-clerical,0,0,40
Private,HS-grad,Never-married,Prof-specialty,0,0,12
Private,HS-grad,Separated,Other-service,0,0,36
Private,Some-college,Never-married,Adm-clerical,0,0,49
Private,HS-grad,Married-civ-spouse,Machine-op-inspct,0,0,40
Private,Masters,Married-civ-spouse,Prof-specialty,0,0,40
Private,11th,Never-married,Other-service,0,0,20
Private,HS-grad,Divorced,Adm-clerical,0,0,40
Private,Prof-school,Never-married,Prof-specialty,0,0,50
Private,HS-grad,Never-married,Other-service,0,0,25
Private,HS-grad,Married-civ-spouse,Exec-managerial,0,0,49
Private,HS-grad,Married-civ-spouse,Machine-op-inspct,0,0,40
Private,HS-grad,Never-married,Transport-moving,0,0,40
Private,10th,Divorced,Craft-repair,0,0,40
Private,Bachelors,Married-civ-spouse,Exec-managerial,0,0,40
Private,Masters,Divorced,Exec-managerial,0,0,45
Private,HS-grad,Married-civ-spouse,Handlers-cleaners,0,0,70
Private,HS-grad,Widowed,Prof-specialty,0,0,57
Local-gov,Some-college,Married-civ-spouse,Adm-clerical,0,0,35
Private,5th-6th,Married-spouse-absent,Farming-fishing,0,0,35
Private,Some-college,Married-civ-spouse,Craft-repair,0,0,40
Private,Some-college,Married-civ-spouse,Craft-repair,0,0,44
Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,0,0,55
Self-emp-not-inc,HS-grad,Never-married,Craft-repair,0,0,35
State-gov,Some-college,Never-married,Tech-support,0,0,80
Private,HS-grad,Never-married,Craft-repair,0,0,40
Private,Masters,Married-civ-spouse,Tech-support,5013,0,40
Private,Bachelors,Married-civ-spouse,Sales,0,0,45
Private,HS-grad,Never-married,Adm-clerical,0,0,40
Local-gov,Masters,Divorced,Prof-specialty,8614,0,55
Local-gov,Masters,Married-civ-spouse,Prof-specialty,0,0,40
Private,10th,Married-civ-spouse,Craft-repair,0,0,40
State-gov,Bachelors,Widowed,Adm-clerical,0,0,40
Private,Some-college,Never-married,Adm-clerical,0,0,20
Private,HS-grad,Divorced,Other-service,0,0,30
Self-emp-inc,Masters,Married-civ-spouse,Exec-managerial,0,0,50
Private,HS-grad,Married-civ-spouse,Transport-moving,0,1740,43
Private,HS-grad,Married-civ-spouse,Transport-moving,0,0,40
Private,HS-grad,Married-civ-spouse,Transport-moving,0,0,40
State-gov,Bachelors,Never-married,Craft-repair,0,0,40
Private,11th,Divorced,Other-service,0,0,40
Private,HS-grad,Widowed,Exec-managerial,0,0,40
Private,HS-grad,Married-civ-spouse,Transport-moving,0,0,40
Private,HS-grad,Never-married,Machine-op-inspct,0,0,40
Local-gov,Masters,Married-civ-spouse,Prof-specialty,0,0,50
Private,10th,Never-married,Machine-op-inspct,0,0,40
Private,Bachelors,Married-civ-spouse,Sales,0,0,55
State-gov,Masters,Divorced,Prof-specialty,0,0,39
State-gov,HS-grad,Never-married,Other-service,0,0,38
Private,Some-college,Married-civ-spouse,Exec-managerial,0,0,65
Local-gov,Bachelors,Never-married,Prof-specialty,0,0,40
Private,HS-grad,Never-married,Exec-managerial,0,0,32
Private,HS-grad,Never-married,Handlers-cleaners,0,0,60
Private,HS-grad,Married-civ-spouse,Transport-moving,0,0,40
Private,HS-grad,Married-civ-spouse,Other-service,0,0,40
Private,HS-grad,Never-married,Protective-serv,0,0,40
Private,HS-grad,Married-civ-spouse,Machine-op-inspct,0,0,55
Private,HS-grad,Never-married,Sales,0,0,40
Private,Bachelors,Married-civ-spouse,Exec-managerial,0,0,40
Private,Some-college,Married-civ-spouse,Transport-moving,4064,0,40
Private,10th,Divorced,Prof-specialty,0,0,40
Local-gov,Masters,Divorced,Prof-specialty,2202,0,30
Private,HS-grad,Married-civ-spouse,Exec-managerial,0,0,40
Private,HS-grad,Never-married,Tech-support,0,0,15
Private,Bachelors,Never-married,Prof-specialty,0,0,16
Private,Masters,Never-married,Prof-specialty,0,0,40
Private,10th,Divorced,Craft-repair,0,0,40
Private,Bachelors,Married-civ-spouse,Other-service,0,0,40
Private,Some-college,Separated,Adm-clerical,0,0,40
Private,HS-grad,Married-civ-spouse,Transport-moving,99999,0,40
Private,9th,Married-civ-spouse,Machine-op-inspct,0,0,40
Local-gov,Assoc-acdm,Divorced,Other-service,0,0,13
Private,5th-6th,Never-married,Other-service,0,0,40
Self-emp-not-inc,11th,Married-civ-spouse,Craft-repair,0,0,40
Private,11th,Divorced,Machine-op-inspct,0,0,20
Private,11th,Never-married,Prof-specialty,0,1602,48
State-gov,Assoc-acdm,Divorced,Protective-serv,0,0,38
Private,Some-college,Never-married,Other-service,0,0,35
Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,0,0,50
Private,Bachelors,Married-spouse-absent,Prof-specialty,0,0,35
Private,Some-college,Married-civ-spouse,Machine-op-inspct,0,0,37
Private,9th,Married-civ-spouse,Craft-repair,2580,0,40
Private,Some-college,Never-married,Transport-moving,0,0,45
Private,Bachelors,Married-civ-spouse,Tech-support,0,0,48
Private,HS-grad,Never-married,Prof-specialty,0,0,30
Private,Some-college,Never-married,Prof-specialty,0,0,35
Private,HS-grad,Never-married,Adm-clerical,0,0,20
Private,Bachelors,Never-married,Sales,0,0,50
Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,0,0,40
Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,0,0,40
Private,Assoc-voc,Married-civ-spouse,Adm-clerical,0,0,24
Private,Some-college,Married-civ-spouse,Protective-serv,0,0,40
Private,7th-8th,Divorced,Other-service,0,0,35
Private,Some-college,Never-married,Tech-support,0,1719,9
Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,0,0,50
Private,12th,Never-married,Sales,0,0,20
Private,HS-grad,Never-married,Other-service,0,0,34
State-gov,Assoc-voc,Married-civ-spouse,Protective-serv,0,0,40
Self-emp-not-inc,Prof-school,Married-civ-spouse,Exec-managerial,15024,0,40
Private,Some-college,Married-civ-spouse,Craft-repair,0,0,50
Private,10th,Married-civ-spouse,Craft-repair,0,0,40
Private,9th,Separated,Machine-op-inspct,0,0,40
Private,Some-college,Never-married,Craft-repair,0,0,55
Private,9th,Married-civ-spouse,Handlers-cleaners,0,0,50
Private,Some-college,Married-civ-spouse,Handlers-cleaners,0,0,40
Local-gov,1st-4th,Never-married,Other-service,0,0,20
State-gov,Some-college,Never-married,Exec-managerial,0,0,40
Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,0,0,40
Private,Some-college,Married-civ-spouse,Sales,0,0,50
Private,HS-grad,Married-civ-spouse,Craft-repair,0,0,45
Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,0,0,50
Private,Some-college,Married-civ-spouse,Adm-clerical,0,0,32
Private,HS-grad,Divorced,Exec-managerial,0,0,38
Private,HS-grad,Divorced,Exec-managerial,0,0,41
Private,9th,Married-civ-spouse,Craft-repair,0,0,40
Private,10th,Never-married,Sales,0,0,40
Self-emp-not-inc,Masters,Married-civ-spouse,Exec-managerial,0,0,70
Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,0,0,35
Private,HS-grad,Never-married,Adm-clerical,0,0,40
State-gov,Some-college,Never-married,Tech-support,0,0,40
Private,Some-college,Married-civ-spouse,Prof-specialty,0,0,20
Private,Some-college,Divorced,Handlers-cleaners,0,0,30
Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Exec-managerial,0,0,40
Private,9th,Never-married,Adm-clerical,0,0,40
Private,Bachelors,Never-married,Adm-clerical,0,0,40
Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,0,0,15
State-gov,Bachelors,Married-civ-spouse,Prof-specialty,0,0,55
Self-emp-not-inc,Bachelors,Divorced,Craft-repair,0,0,60
Private,7th-8th,Never-married,Other-service,0,0,60
Local-gov,Bachelors,Never-married,Other-service,0,0,14
State-gov,Bachelors,Married-civ-spouse,Tech-support,0,0,20
Private,HS-grad,Never-married,Handlers-cleaners,0,0,40
Private,Some-college,Never-married,Sales,0,0,20
Private,HS-grad,Never-married,Prof-specialty,0,0,40
Private,Some-college,Married-civ-spouse,Prof-specialty,0,0,45
Private,HS-grad,Never-married,Machine-op-inspct,0,0,40
Private,Masters,Never-married,Exec-managerial,0,0,40
Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,0,0,40
Federal-gov,Prof-school,Married-civ-spouse,Prof-specialty,0,0,40
State-gov,Bachelors,Never-married,Adm-clerical,0,0,38
Local-gov,HS-grad,Married-civ-spouse,Craft-repair,0,0,40
Private,HS-grad,Married-civ-spouse,Machine-op-inspct,4386,0,40
Private,Bachelors,Never-married,Sales,0,0,45
Private,12th,Divorced,Craft-repair,0,2258,42
Local-gov,Bachelors,Married-civ-spouse,Other-service,0,0,38
Private,Some-college,Never-married,Prof-specialty,0,0,6
Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,0,0,80
Federal-gov,Assoc-acdm,Married-civ-spouse,Other-service,0,0,40
State-gov,Doctorate,Married-civ-spouse,Exec-managerial,0,1902,50
Private,Some-college,Divorced,Adm-clerical,0,0,40
State-gov,Some-college,Never-married,Protective-serv,0,0,40
Private,Some-college,Never-married,Other-service,0,0,25
Private,Prof-school,Separated,Prof-specialty,0,0,35
Private,HS-grad,Married-civ-spouse,Craft-repair,0,1848,50
Private,Some-college,Never-married,Sales,0,0,16
Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,0,0,40
Private,HS-grad,Divorced,Exec-managerial,0,0,45
Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Sales,0,0,8
Private,Assoc-acdm,Married-civ-spouse,Craft-repair,0,0,40
Private,Some-college,Divorced,Handlers-cleaners,2176,0,40
Private,Assoc-voc,Never-married,Adm-clerical,0,0,40
Private,Bachelors,Married-civ-spouse,Exec-managerial,0,0,40
Private,Bachelors,Married-spouse-absent,Adm-clerical,0,0,45
Private,Some-college,Never-married,Machine-op-inspct,0,0,40
Local-gov,Preschool,Never-married,Machine-op-inspct,0,0,35
Private,Bachelors,Married-civ-spouse,Exec-managerial,0,0,40
Private,7th-8th,Never-married,Prof-specialty,0,0,4
Federal-gov,Assoc-voc,Never-married,Tech-support,4650,0,40
Private,Bachelors,Never-married,Prof-specialty,0,0,40
Self-emp-not-inc,10th,Married-civ-spouse,Craft-repair,0,0,40
Private,Bachelors,Married-civ-spouse,Transport-moving,0,0,40
Private,Masters,Married-civ-spouse,Prof-specialty,0,0,30
Private,Some-college,Separated,Exec-managerial,0,0,60
Private,Bachelors,Married-civ-spouse,Sales,0,0,40
Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,0,0,40
Private,Assoc-acdm,Never-married,Sales,0,0,50
Private,HS-grad,Never-married,Other-service,0,0,28
State-gov,HS-grad,Never-married,Other-service,0,0,40
Private,11th,Never-married,Other-service,0,0,15
Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,0,0,60
Private,9th,Widowed,Other-service,0,0,52
Private,HS-grad,Widowed,Sales,0,0,35
Private,12th,Separated,Priv-house-serv,0,0,40
Private,HS-grad,Never-married,Protective-serv,0,0,32
Private,Some-college,Never-married,Adm-clerical,0,0,4
Private,10th,Never-married,Handlers-cleaners,0,0,40
State-gov,Bachelors,Never-married,Prof-specialty,0,0,50
Private,Some-college,Never-married,Adm-clerical,0,0,20
Private,12th,Married-civ-spouse,Craft-repair,0,0,40
Private,5th-6th,Widowed,Priv-house-serv,0,0,75
Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Farming-fishing,0,0,24
State-gov,Bachelors,Divorced,Adm-clerical,0,0,40
Private,HS-grad,Married-civ-spouse,Machine-op-inspct,0,0,44
Private,HS-grad,Never-married,Prof-specialty,0,0,10
Private,Some-college,Never-married,Other-service,0,0,20
State-gov,Assoc-voc,Married-civ-spouse,Tech-support,0,0,48
Private,HS-grad,Married-civ-spouse,Handlers-cleaners,0,0,40
State-gov,Assoc-acdm,Married-civ-spouse,Protective-serv,0,1740,40
Private,HS-grad,Married-civ-spouse,Adm-clerical,0,0,27
Private,5th-6th,Married-civ-spouse,Craft-repair,0,0,40
Private,HS-grad,Separated,Other-service,0,0,40
Private,Some-college,Never-married,Adm-clerical,0,0,40
Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,0,0,50
Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,0,0,50
Private,HS-grad,Divorced,Adm-clerical,0,0,40
Private,Some-college,Never-married,Other-service,0,0,40
Private,Assoc-acdm,Divorced,Prof-specialty,5455,0,38
Private,10th,Never-married,Other-service,0,0,25
Private,Masters,Never-married,Prof-specialty,4650,0,30
Private,Some-college,Married-civ-spouse,Prof-specialty,7688,0,40
Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,0,0,50
Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,99999,0,40
Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,0,0,60
Private,Some-college,Never-married,Craft-repair,0,0,40
Private,Assoc-voc,Never-married,Adm-clerical,0,0,45
Private,HS-grad,Never-married,Prof-specialty,0,0,40
Private,Bachelors,Married-civ-spouse,Prof-specialty,0,0,40
Private,Bachelors,Never-married,Prof-specialty,0,0,40
Local-gov,HS-grad,Married-civ-spouse,Craft-repair,0,1977,35
Federal-gov,Some-college,Married-civ-spouse,Transport-moving,7298,0,40
Self-emp-not-inc,Assoc-voc,Never-married,Craft-repair,0,0,40
Private,Some-college,Never-married,Other-service,0,0,16
Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,0,0,50
Private,Some-college,Divorced,Tech-support,0,0,40
Private,Doctorate,Never-married,Prof-specialty,0,0,60
Private,HS-grad,Married-civ-spouse,Machine-op-inspct,3471,0,40
Private,Some-college,Married-civ-spouse,Prof-specialty,0,0,13
State-gov,Some-college,Married-civ-spouse,Adm-clerical,0,0,45
Local-gov,Assoc-voc,Divorced,Craft-repair,0,0,40
Private,HS-grad,Divorced,Sales,0,0,80
Private,Bachelors,Married-civ-spouse,Prof-specialty,5178,0,40
Private,Some-college,Married-civ-spouse,Prof-specialty,6514,0,40
Private,Bachelors,Married-civ-spouse,Exec-managerial,0,0,40
Private,Some-college,Never-married,Sales,0,0,25
Private,HS-grad,Divorced,Other-service,5455,0,40
Private,HS-grad,Married-civ-spouse,Sales,0,0,40
State-gov,Some-college,Divorced,Adm-clerical,0,0,40
Private,HS-grad,Married-civ-spouse,Adm-clerical,0,0,40
Private,HS-grad,Never-married,Adm-clerical,0,0,35
Private,Assoc-voc,Divorced,Adm-clerical,0,0,40
Private,HS-grad,Married-civ-spouse,Sales,0,0,40
Private,HS-grad,Divorced,Craft-repair,0,0,40
Private,Bachelors,Never-married,Exec-managerial,0,0,35
Private,HS-grad,Never-married,Tech-support,0,0,40
Private,HS-grad,Never-married,Other-service,0,0,8
Private,Bachelors,Never-married,Exec-managerial,0,0,40
Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,0,0,40
Private,HS-grad,Divorced,Machine-op-inspct,0,0,40
State-gov,10th,Married-civ-spouse,Handlers-cleaners,0,0,40
Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,2635,0,24
Private,Bachelors,Never-married,Adm-clerical,0,0,20
State-gov,Some-college,Married-civ-spouse,Other-service,0,0,38
Private,Some-college,Never-married,Farming-fishing,0,0,50
Private,Masters,Married-civ-spouse,Prof-specialty,0,0,40
Local-gov,Some-college,Separated,Adm-clerical,0,0,40
Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,0,0,40
Private,Assoc-voc,Never-married,Adm-clerical,0,0,30
Private,HS-grad,Married-civ-spouse,Craft-repair,0,0,70
Private,Bachelors,Married-civ-spouse,Tech-support,0,0,40
Private,11th,Widowed,Other-service,0,0,40
Private,11th,Never-married,Sales,0,0,25
Private,Some-college,Divorced,Machine-op-inspct,0,0,40
Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,0,0,40
Self-emp-not-inc,Masters,Divorced,Prof-specialty,0,0,20
Private,HS-grad,Married-civ-spouse,Handlers-cleaners,0,0,63
Private,HS-grad,Never-married,Adm-clerical,0,2001,42
Private,Masters,Married-civ-spouse,Exec-managerial,4386,0,40
Private,Assoc-acdm,Never-married,Other-service,0,0,40
Private,Bachelors,Married-civ-spouse,Prof-specialty,0,0,40
Private,Some-college,Never-married,Adm-clerical,0,0,12
Private,Masters,Married-civ-spouse,Prof-specialty,0,0,40
Private,HS-grad,Married-civ-spouse,Sales,0,0,20
Private,HS-grad,Never-married,Tech-support,0,0,40
Local-gov,Assoc-voc,Married-civ-spouse,Protective-serv,0,0,40
Private,Assoc-voc,Married-civ-spouse,Tech-support,0,0,40
Private,HS-grad,Married-civ-spouse,Other-service,0,0,40
Private,HS-grad,Divorced,Craft-repair,0,0,42
Private,HS-grad,Married-civ-spouse,Craft-repair,0,0,40
Private,11th,Separated,Machine-op-inspct,0,0,36
Private,Masters,Divorced,Exec-managerial,0,0,60
Federal-gov,Bachelors,Never-married,Adm-clerical,0,0,45
Private,Some-college,Divorced,Adm-clerical,0,0,40
